发展中 的 研究 现状 作
病例 资料 按照 临床 表型
对比 分析 表明 rs 4728142
Blank Blank 结论 ： IRF5
表型 无 明显 相关性 。
项部 出现 数个 绿豆 大
左侧 背部 可 见 一 约
见 一 约 鸡蛋 大
其 中央 可 触及 一
触及 一 约 蚕豆 大
， 无 明显 压痛 。
真 皮内 可 见 大量 境界
可 见 大量 境界 清楚
呈上 皮样 或 梭形 ，
目的 ： 评价 BP 系统
的 临床 表现 、 实验室
患者 临床 表现 与 性别
中 白细胞 数 明显 高于
白细胞 数 明显 高于 男性
水平 均 明显 高于 女性
起始 用量 较 无 肝肾
时间 也 较 后者 长
Blank Blank 结论 ： BP
， 有 或 无肝肾 损害
预后 ， 应 早期 针对
Blank Blank 报道 V型 20
： 角化 过度 ， 颗粒
和 四肢 近 心 端
浸润 ， 可见 嗜酸性 粒
） 的 含量 。 Blank
细胞 ROS 含量 增加 至
细胞 ROS 含量 为 空白
Blank Blank 结论 ： 芹
芹 黄素 可能 通过 减少
， 其 可能 具有 开发
目的 ： 观察 中药 当归
分别 重点 观察 SF 125
中 EGF 含量 （ pg/mgprotein
增殖 无 明显 影响 （
72 hEGF 含量 分别 为
24 h 比较 明显 升高
h 比较 明显 升高 （
48 h 比较 无 明显
比较 无 明显 差异 （
48 h 比较 明显 升高
h 比较 明显 升高 （
24 h 比较 显著 性
与 对照组 比较 无 明显
比较 无 明显 差异 （
与 对照组 比较 无 明显
比较 无 明显 差异 （
h 时 较 对照组 均
不同 时间 比较 无 明显
比较 无 明显 差异 （
Blank Blank 结论 ： 当归
成分 SF 能 增强 人体
目的 ： 探讨 吸烟 、
的 疾病 严重 程度 及
和 病情 严重 程度 指数
χ2 检验 评价 吸烟 、
和 疾病 严重 程度 的
与 疾病 严重 程度 相关
与 病情 严重 程度 均
的 患者 较 不 吸烟
银屑病 患者 较 不 饮酒
Blank Blank 结论 ： 男性
血瘀证 ， 应当 积极 引导
目的 ： 观察 完整 无损伤
， 并 探讨 其 可能
探讨 其 可能 的 机制 。
Blank Blank 结论 ： 正常
外用 抗原 可以 产生 免疫
皮肤 外用 可以 有效 抑制
目的 ： 探讨 特定 位点
发生 频率 最 高 的
的 发生率 较 低 ，
LOH 阳性率 明显 高于 低危型
Blank Blank 结论 ： 高频
， p53 可能 在 CA
结果 也 说明 HPV 感染
感染 ， 尤其 高危 基因型
感染 有 一定 的 相关性 。
细胞 、 多 核 巨细胞
， 中央 可 见 干酪 样
真 皮层 可 见 不规则 上皮
聚集 ， 大量 淋巴 细胞
浸润 ， 少量 多 核
， 少量 多 核 巨细胞
目的 ： 比较 不同 分期
早期 组 比较 ， 均
， 均 明显 升高 （
） ， 提示 CD7 缺失
展期 ， 提示 进展期 MF
进展期 MF 较 早期 MF
Blank Blank 结论 ： 进
细胞 比例 明显 高于 早期
进 展期 较 早期 更
目的 ： 探讨 ATP 结合
， 前者 明显 高于 后者
， 前者 明显 高于 后者
， 前者 明显 高于 后者
Blank Blank 结论 ： 皮肤
表达 ， 提示 皮肤 黑素瘤
黑素瘤 的 多 药 耐
耐 药 可能 与 ABCG2
目的 ： 探讨 皮肤 三维
特征 ， 探讨 Munro 微
影像 学 表现 对 寻常性
Blank Blank 结论 ： Munro
诊断 具有 较 高 的
特异性 ， 可以 作为 皮肤
的 重要 依据 。 Blank
目的 ： 探讨 甲基 转移酶
DNMT 活性 较 正常 对照组
正常 对照组 明显 下降 ，
两 组 比较 差异 有
评分 无 明显 相关性 （
Blank Blank 结论 ： SLE
DNMT 活性 明显 下降 ，
活性 下降 可能 与 SLE
Blank 胸片 显示 双 肺
PAS 染色 可见 孢子 。
目的 ： 探讨 白介素 10
基因 中 发 现 有 4
与 对照组 比较 ， 病例
基因型 频率 明显 升高 （
基因型 无 明显 差异 （
Blank Blank 结论 ： 与
感性 无 明显 相关性 ，
基因型 则 可能 为 危险
因子 ， 可能 提高 黑素瘤
； IL-6R 可能 与 黑素
目的 ： 研究 骨桥 蛋白
表达 率 比较 差异 有
瘤中 表达 表现 出 不同 程度
Blank Blank 结论 ： OPN
的 表达 明显 高于 其
中上部 弥漫性 疑似 肥大 细胞
银屑病 临床 观察 及其 对外
目的 ： 观察 祛银 汤
患者 ， 观察 其 治疗前
症状 均 较 治疗前 明显
较 治疗前 明显 改善 。
VEGF 表达 明显 升高 ，
治疗 后 明显 降低 ，
Blank Blank 结论 ： 血
祛银 汤 可 纠正 外周
目的 ： 比较 山 柰素
， 为 探索 色素 沉着
提供 理论 依据 。 Blank
细胞 ， 比较 两 者
的 黑素 含量 、 细胞
和 黑素 含量 的 抑制
率 无 明显 影响 ，
Blank Blank 结论 ： 山柰素
形态 无 明显 的 负面
目的 ： 比较 HPV 16
Blank Blank 观察 E711 -
Blank Blank 结论 ： APL
20 ， 可能 为 针对
目的 ： 观察 苯丙胺类 兴奋剂
人 作 比较 。 Blank
69.10% ， 明显 低于 对照组
， 无论 是否 吸毒 ，
IL-4 水平 比较 ， 差异
， 无论 是否 吸毒 ，
Blank Blank 结论 ： 苯丙胺类
策略 提供 依据 。 Blank
筛查 时间 多数 在 孕28
梅毒 占 多数 ； 死胎
例 ； 多数 孕产妇 及
例 新生儿 主要 是 先天
先天 梅毒 疑似 病例 ，
Blank Blank 结论 ： 早期
血站 献血 数次 ， 筛
患者 均 表现 为 泛发 红斑
样 临床 表现 消失 。
， 初步 探讨 其 与
SLE 病情 之间 的 关系
药物 的 研究 提供 线索
线索 和 依据 。 Blank
正常 对照组 比较 ， 差异
Blank Blank 结论 ： CyPAmRNA
但 痂皮 常 被 擦破
擦破 ， 可见 出血 。
瘢痕 中间 可 见 一 圆柱状
生长 ， 可 见 细胞 异型
相 ， 部分 区域 可
部分 区域 可 见 导管 样
显微镜 下 表现 Blank Blank
进行 初步 探索 。 Blank
我院 就诊 高度 怀疑 为
就诊 高度 怀疑 为 疣状
CLSM 图像 可 见 明亮 的
中 上部 较 多 体积 大
低 折光率 呈现 黑色 的
血管 周围 可见 少量 高
周围 可见 少量 高 折
细胞 大小 较为 一致 ，
、 椭圆形 或 梭形 ，
质 折光率 较 低 。
Blank Blank 结论 疣状 表皮
图像 有 一定 的 特征性 ，
有待于 进一步 发现 和 证实
发现 和 证实 ， 此外
此外 它 能 监测 该
Blank 但 应 注意 与
年 ， 近期 逐渐 增大
管 腔内 可 见 大量 的
可 见 大量 的 红细胞 及
后 皮损 大部分 消退 ，
4.0cm 处 可 见 直径 0.5cm
， 伴 少量 鳞屑 ，
， 周围 可见 卫 星状
水平 进行 观察 ， 探讨
观察 ， 探讨 PNP 的
对照 进行 比较 。 Blank
期 均 明显 降低 ，
亚型 IgG1/IgG4 比较 ， 差异
γ 水平 明显 高于 PV
γ 水平 较 急性期 明显
较 急性期 明显 降低 （
与 急性期 比较 ， 差异
Blank Blank 结论 ： PNP
天疱疮 存在 明显 差异 。
目的 ： 研究 永生化人 毛
方法 ： 将 第 30
皮下 ， 观察 毛囊 形成
后 ， 可见 毛囊 样
Blank Blank 结论 ： DPC-hTERT
目的 ： 比较 雄 激素
GGN （ 多 聚 甘氨酸
， GGN 多 聚 三
间 ， 根据 GGN三 核
两 组 比较 ， 差异
在 所 观察 样本 中
在 所 观察 的 样本
Blank Blank 结论 ： AR
脱发 的 几 率 显著
人群 中 可能 并不 存在
50% 的 结论 有 明显
结论 有 明显 差异 。
模型 ， 观察 姜黄 消痤
方法 ： 将 30 只
和 组织学 观察 AGC 抗
增厚 ， 可 见 粉刺 ，
人类 粉刺 相似 ； 给药
组 肉眼 可 见 兔耳变雹 变软
粉刺 减少 或 消退 ，
Blank Blank 结论 ： AGC
浅层 见 较 多 的 多 核
多 的 多 核 巨细胞
浸润 ， 可见 吞噬 ，
特殊 染色 显示 弹性 纤维
后 皮损 明显 好转 。
cDNA 长度 多 在 0.4~2.5kb
在 1.5kb 左右 。 Blank
Blank Blank 结论 ： 成功
广泛 使用 很大 程度 上 控制 HIV/AIDS
但 实践 证明 感染者 体内
存储 库是 主要 的 存储
HIV 的 主要 障碍 ，
目的 ： 探讨 尖锐湿疣 （
人 作 比较 。 Blank
IFN -- 明显 低于 正常
IL-18 水平 明显 高于 正常
IL-10 水平 明显 低于 治疗前
的 水平 明显 高于 治疗前
Blank Blank 结论 ： 人
病毒 感染 可 造成 患者
机制 中 可能 起 重要
目的 ： 探讨 系统性 红斑
HSP90mRNA 表达 明显 高于 正常
Blank Blank 结论 ： SLE
基因 的 过度 表达 ，
醇和 / 或 黄体酮 ，
， 7d 明显 减少 ，
， 21d 几乎 为 0
E0P0 组 比较 ， 单用
计数 均 明显 升高 （
组 无 明显 变化 （
Blank Blank 结论 ： 单用孕
激素 不 能 有效 诱导
联用 雌激素 可 起到 促进
起到 促进 或 协同 作用
， 中央 偏 淡红色 ，
组织 见 多数 基底 样
、 条索状 或 蝌蚪 样
， 伴有 大量 管腔 及
形成 ， 部分 腔内 可
部分 腔内 可 见 嗜 酸性
Blank 间质 明显 增生 ，
增生 ， 可见 透明 变性
， 直径 约 4.0cm ，
， 高 约 3.0cm ，
鼻腔 肿物 主要 位于 右侧
瘤体 由 较 大 、
目的 ： 探讨 瑞尔 黑变病
透射 电镜 观察 4 例
相比 无 明显 变化 ，
小 体 明显 增加 ；
真皮 浅层 可见 较 多噬
浅层 可见 较 多噬 黑素
其内 有 大量 的 被 溶酶体
组 表达 较 正常 组
Blank Blank 结论 ： 瑞尔
内 含有 大量 的 噬黑素 细胞
沉着 中 可能 起到 调控
细胞 、 多 核 巨细胞
溶解 ， 部分 断裂 。
长期 使用 较 大 剂量
真 皮内 大量 组织 细胞
， 并 可见 较 多
并 可见 较 多 的 中性 粒
核尘 ， 部分 血管 扩张
充血 ， 可见 红 细胞
界限 类 偏 瘤型 麻风伴
行为 ， 探索 对 该
回答 正确率 相对 较 低
正确率 相对 较 低 ，
， 51.82% 最近 1 次
； 41.62% 近 1 年
62.53% 与其 最近 1 次
分析 结果 显示 ， 艾滋病
状况 、 是否 存在 歧视
态度 、 最近 1 次
Blank Blank 多 因素 Logistic
回归 分析 显示 ， 持
与 暗娼 最近 1 次
Blank Blank 结论 ： 有
目的 ： 探讨 姜 黄素
水平 两方面 观察 姜黄 素
： IL-17 能够 有效 地
水平 均 明显 下降 （
Blank Blank 结论 ： 姜
表达 具有 明显 的 抑制
作用 ， 可 为 其
提供 理论 依据 。 Blank
目的 ： 观察 姜黄 素
， 并 探讨 姜黄 素
） 20ng/mL 和 / 或 姜黄素 20
显微镜 下 观察 细胞 形态
显微镜 下 可见 ， 姜黄
死亡 细胞 数 较 空白
细胞 数 较 空白 组
实验 结果 显示 ， 姜
Blank Blank 结论 ： 姜黄
机制 ， 可能 是 抑制
的 疗效 观察 Blank Blank
目的 ： 探讨 如何 利用
后 ， 若 涂片 见到
真菌 孢子 或 菌丝 ，
每 日 观察 菌落 及
蓝 染色法 观察 菌体 形态
Blank Blank 结论 ： 采用
培养 法 可以 从 HIV
细菌 室 应 提高 检测
模型 ， 观察 苦 地
后 随机 将 其 分成
前 肉眼 观察 皮损 变化
测量 创面 或 疤痕 面积
方差 分析 表明 ， 3
疤痕 面积 比较 ， A组
疤痕 面积 最 小 ，
Blank Blank 结论 ： KDSFJ
： KDSFJ 能 快速 控制
进一步 深入 研究 。 Blank
目的 ： 探讨 T-钙黏 蛋白
16F10 ， 将 pEGFP-N1 空
检测 结果 表明 ， 细胞
， 细胞 可 转录 和
0.49 ） 明显 少于 未
MTT法 结果 显示 ， 转染
0.003 ） 明显 低于 未
Blank Blank 结论 ： T-cadherin
目的 ： 探讨 Merkel 细胞
免疫 组化 观察 ， 并
分裂 像 多 ， 瘤细胞
弥漫 分布 或 巢索状 排列
组化 标记 显示 ： CK
周 时 发现 有 局部
Blank Blank 结论 ： Merkel
一 种 较为 罕见 、
且 进展 极 快 的
Blank 诊断 主要 依靠 组织
， 预后 较 差 。
细胞 体积 较 小 ，
CT 检查 提示 肺部 和
， 以 探讨 其 治疗
Blank Blank 结论 ： 卡介菌
多糖 核酸 可能 通过 降低
因子 的 研究 进展 Blank
背部 ， 可见 数个 环状
， 可见 数个 环状 皮损
大者 直径 约 3 cm
， 边界 较 清晰 、
清晰 、 略 隆起 、
真 皮内 可 见 弹性 纤维
， 并 可 见 巨噬细胞 吞噬
Blank Blank 急性 痘疮 样
， 进一步 探讨 了 上述
四 肢 明显 ， 部分
明显 ， 部分 丘疹 中心
血管 周围 大量 淋巴 细胞
浸润 ， 可见 血管 外
诊断 ： 急性 痘疮 样
目的 ： 探讨 一氧化氮 （
亚硝酸盐 产生 相近 NO 生理
发光 法 比较 二 者
浅层 NO 含量 。 Blank
照射 后 最 小 红斑
细胞凋亡 ， 比较 各 组
凋亡 细胞 数 。 Blank
血流 曲线 相近 ， 真皮
二 者 比较 差异 无
表皮 细胞凋亡 明显 增加 （
细胞凋亡 不 明显 （ P
表皮 细胞 较 外用 对照
剂 处 明显 减少 （
Blank Blank 结论 ： NO
细胞 无 明显 致凋 亡
细胞凋亡 有 明显 抑制 作用
目的 ： 探讨 p53 抑制剂
与 对照组 比较 ， PFT-
Blank Blank 结论 ： 先行
先行 给予 适当 剂量 PFT-
细胞 ， 能 一定 程度
， 能 一定 程度 减轻 阿霉素
损伤 ， 表现 出 对 阿霉素
细胞 的 研究 Blank Blank
目的 ： 探讨 中药 加味
对 变 应 性接触 性
多核细胞 计数 明显 减少 ，
Blank Blank 结论 ： 加味
风 颗粒 可 有效 抑制
目的 ： 观察 小鼠 骨髓
干 细胞 大量 增殖 分化
pDC ， 或 加入 肿瘤
扫描 电镜 观察 pDC 形态
干 细胞 大量 增殖 ；
成熟 DC 比较 ， pDC
pDC 具有 明显 的 未成熟
吞噬 功能 较 弱 。
Blank Blank 结论 ： 小鼠
干 细胞 可 经 细胞
因子 诱导 大量 增殖 ，
， 中央 少许 糜烂 及
真 皮层 大量 混合炎 细胞
浸润 及 多 核 巨细
染色 见 几 个 椭圆形 真菌
目的 ： 研究 人类 乳头
血清学 诊断 研究 奠定 基础
表达 量 约 占 菌体
均 值 比较 ， 差异
抗体 均值 比较 ， 差异
Blank Blank 结论 ： HPV
蛋白 具 较 强 的
试剂 的 研究 具有 应用
目的 ： 探讨 结 外
， 皮损 表现 为 溃疡 、
异型 性 明显 ； 免疫
组织 化学 显示 瘤细胞 表达
Blank Blank 结论 ： 结
皮损 临床 表现 、 常规
诊断 有 提示 意义 。
地 用于 多 种 自身 免疫性
复杂 作用 将 有助于 研发
血管 周围 较 多 淋巴 细胞
全 层 大量 的 梭形 肿瘤
成 席纹状 或 漩涡状 ，
漩涡状 ， 部分 肿瘤 细胞
深染 ， 部分 核 分裂
例 孕妇 常见 性传播 疾病
目的 ： 探讨 孕妇 常见
探讨 孕妇 常见 性传播 疾病
横向 描述性 研究 。 Blank
例 孕妇 至少 患有 一
， 比率 最 高 的
统计 分析 显示 ， 孕妇
与 孕妇 是否 为 本地
为 本地 或 外来 流动
Blank Blank 结论 ： 在
在 本 研究 区域 内
内 有 一定 比率 的
， 且 多数 是 无症状
确认 无 各 种 STD 。
目的 ： 探讨 IL-17F 在
IL-17F 表达 明显 高于 正常
； IL-17F 可 诱导 HaCaT
Blank Blank 结论 ： IL-17F
， IL-17F 可 诱导 HaCaT
， 这 可能 是 IL-17F
目的 ： 研究 他 扎罗汀
他 扎罗汀 和 / 或 50 ~
形成 细胞 可 表达 少量
可 表达 少量 的 TIG1mRNA
水平 无 明显 变化 ；
的 水平 明显 升高 ，
Blank Blank 结论 ： 他
作用 时 可能 通过 协同
的 实验 研究 Blank Blank
目的 ： 探讨 三 黄
提供 理论 依据 。 Blank
和 SOD 含量 ， 以
炎性 模型 观察 三 黄
； 白细胞 数 分别 下降
， NO 含量 分别 下降
； PGE2 含量 分别 下降
； SOD 含量 分别 提高
Blank Blank 说明 三 黄
黄 凝胶 能 显著 抑制
中 NO 含量 （ P
Blank Blank 结论 ： 三
和 SOD 含量 的 影响
中 白细胞 数 及 NO
及 NO 含量 的 影响
， 有 明显 的 抗炎
浸润 的 大量 胞 质
目的 ： 探讨 神经 生长
方法 ： 将 雌性 BALB
mRNA 表达 呈现 反相 变化
处理 ， 能 阻断 NGF
Blank Blank 结论 ： NGF
为 进一步 研究 HPV 18E7
得到 分辨率 较 好 的
Blank Blank 结论 ： 所
蛋白质 ， 有望 成为 今后
成为 今后 研究 HPV 致癌
Blank Blank 最近 3 个
35.9% 发生 过 商业性 行为
Blank Blank 最近 一 次
安全套 的 主要 原因 ：
Blank Blank 如果 以后 出现
， 92.0% 会 选择 性病
专科 医院 或 综合性 医院
Blank Blank 结论 ： 性病
高 ， 应 加强 健康
红斑 的 研究 进展 Blank
一 种 常见 的 间隔性 脂膜炎
结节 为 主要 表现 。
为 主要 表现 。 Blank
， 目前 认为 部分 EN
目前 认为 部分 EN 与
青少年 ， 最 常见 的 结核病
， 但 大多数 患者 缺乏
相应 结核病 表现 。 Blank
Blank Blank 其 发病 机制 认为 与 免疫
Blank EN 主要 根据 皮损
EN 主要 根据 皮损 病理
其 组织学 表现 为 不 伴
脂膜炎 ， 多 有 间隔
， 伴 各 种 炎性 细胞
Blank Blank 当 怀疑 结核菌
Blank 当 怀疑 结核菌 感染
Blank Blank 认为 即使 缺乏
病区 ， 应该 进行 抗痨
目的 ： 探讨 胰岛素 样
组织 见 大量 念珠 菌丝
组 中 较 正常 组
Blank Blank 结论 ： IGFBP7
高 表达 可能 在 念珠菌性
217 的 研究 ， 探讨
研究 ， 探讨 阿维A 治疗
） 浓度 较 健康 对照
） 浓度 较 治疗前 显著
健康 对照 比较 差异 无
34.87pg/mL ） 比较 差异 无
Blank Blank 结论 ： 阿维A
中 ， 可能 降低 患者
IL 24 可能 无 明显
可能 无 明显 影响 。
， 以 揭示 银屑病 患者
PKCβImRNA 表达 相对 量 为
Blank Blank 结论 ： 银屑病
， 其 可能 受 RUNX1
方法 ： 将 HSV-2 接种
50 来 判断 HSV-2 的
Blank Blank 将 HSV-2 在
Blank Blank 结论 ： 空斑
病毒 株 可 用于 HSV-2
的 耐药性 研究 。 Blank
抗过敏 治疗 观察 。 Blank
血管 周围 大量 淋巴 细胞
其间 混杂 少量 嗜酸性 粒
Blank Blank 结论 ： 国内
目的 ： 研究 通络 方剂
处死 ， 称 体 质量
） 的 含量 ， 取
左 肾 称 质量 ，
PAS 染色 观察 肾脏 病理
治疗 组 比较 ， 糖尿病
蛋白 尿 明显 降低 ，
组织 AngⅡ 含量 降低 ，
Blank Blank 结论 ： 通络
保护 作用 可能 与 抑制
目的 ： 观察 通络 方剂
作用 ， 探讨 糖尿病 肾病
损伤 的 可能 机制 。
模型 ， 将 成模 大
电子 显微镜 观察 肾 小球
足 细胞 相对 密度 ；
和 脂质 过 氧化 产物
MDA ） 含量 。 Blank
CON 组 比较 ， DM
足 细胞 相对 密度 降低
组足突 形态 接近 正常 ，
， 但 较 DM 组
足 细胞 相对 密度 和
CON 组 比较 ， DM
大鼠 在 观察 终点 血浆
， MDA 含量 则 升高
组 相 比较 ， DM＋TLR
， MDA 含量 降低 （
Blank Blank 结论 ： TLR
： TLR 可以 改善 糖尿病
损伤 ， 可能 与其 抗氧化
目的 ： 探讨 人参 皂苷
12 细胞凋亡 是否 具有 保护
具有 多巴胺 能 神经元 特性
） 蛋白 含量 。 Blank
细胞 具有 一定 的 保护 作用
< 0.05 或 P <
DNA 片段 明显 减少 。
分析 也 显示 人参 皂苷
皂苷 Rg1 可 抑制 MPP
CytC 的 过 表达 。
Blank Blank 结论 ： 人参
保护 机制 可能 与 下调
CytC 的 过 表达 有关
目的 ： 探讨 维持性 血液
和 队列 研究 ， 利用
的 患者 表现 为 抗 -
服用 阿司匹林 或 氯吡 格雷
Blank Blank 结论 ： 本组
该 抗体 可以 作为 血栓
树状 聚合物 研究 Blank Blank
， 并 研究 其 作为
PAMAM 进行 比较 。 Blank
聚合物 有 较 高 的
电位 结果 表明 复 合物
修饰 PAMAM 可以 降低 细胞
Blank Blank 结论 ： P123
： 系统 评价 唑来膦酸 预防
Cochrane 系统 评价 方法 ，
文献 纳入 研究 。 Blank
Blank Blank 评价 入选 文献
对 纳入 研究 进行 meta
分析 结果 显示 唑来膦酸 可
显示 唑来膦酸 可 降低 75%
治疗 后 严重 不良 事件
Blank Blank 结论 ： 每年
mg 唑来膦酸 可 有效 预防
妇女 发生 各 种 骨质 疏松
不 增加 严重 不良 事件
一 种 主要 累及 全身
累及 全身 多 关节 的
仍 具有 很 高 的
积极 治疗 可 有效 减少
畸形 的 可能 。 Blank
Blank Blank 近年 发现 的
Blank 近年 发现 的 抗
ACPA ） 可 在 关节
前 即 表现 出 阳性 ，
中 具有 相似 的 敏感性
Blank Blank 研究 发现 抗环
Blank 研究 发现 抗环 瓜氨酸
、 预后 判断 等 方面
流行病学 证据 显示 其 可能
显示 其 可能 在 RA
目的 ： 探讨 乳腺癌 染色体
病理 特征 之间 的 关系
Blank Blank 结论 ： 乳腺癌
的 影响 可能 为 肿瘤
情况 ， 可能 有助于 更
及 可行性 研究 Blank Blank
目的 ： 比较 经腹 腹腔镜
技术 ， 评价 超 早期
左侧 ） 或 经 主动脉
间 临床 基本 参数 （
、 肿瘤 最 大 径
因 出血 较 多 转 开放
Blank Blank 结论 ： 经腹
原则 又 能 减少 T2
， 且 在 一定 程度 上 拓宽 了
临床 疗效 比较 Blank Blank
目的 ： 比较 经 腹腔
n=116 ） 或 后 腹膜
资料 ， 比较 2 组
Blank Blank 结论 ： 经腹
适用于 体积 较 大 的 肿瘤 。
临床 疗效 比较 Blank Blank
目的 ： 比较 腹腔镜 和
Blank Blank 比较 两 种
Blank Blank 结论 ： 腹腔镜
单位 手术 较 开放 手术
并 未 明显 影响 术后
分化 成 多 种 祖 细胞
MSCs ） 能 特异 地
地 向 多 种 肿瘤 以及
修饰 MSCs 可 用作 特异性
然而 ， 许多 问题 和
本 文 主要 回顾 MSCs
作为 载体 可能 成为 一
及 机制 探讨 Blank Blank
目的 ： 探讨 西罗莫司 对
电子 显微镜 观察 细胞 超微
蛋白 表达 轻微 升高 （
时间 对照组 比较 ， 实验组
与 之 相似 。 Blank
Blank Blank 结论 ： 西罗莫司
作用 环节 可能 是 通过
目的 ： 探讨 电针 刺激
作用 及 可能 机制 。
与 A组 比较 ， ALT
Blank Blank 结论 ： 电针
里 穴 能 有效 减轻
作用 机制 可能 与 胆碱
与 胆碱 能 抗炎 通路
目的 ： 探讨 通络 方剂
H-E 染色 观察 胸腺 形态
方剂 组 较 糖尿病 组
Blank Blank 结论 ： 通络
通络 方剂 可 显著 提高
表达 ， 可能 对 实验性
目的 ： 观察 体外 培养
， 并 探讨 其 可能
探讨 其 可能 的 机制 。
端粒酶 活性 明显 升高 ，
法 检测 显示 ， hTERT
Blank Blank 结论 ： 体外
而 Tankyrase1 可能 在 其中
目的 ： 探讨 人类 巨细胞
内 胆固醇 含量 的 变化
变化 ， 研究 与 胆固醇
定量 RT-PCR 验证 。 Blank
内 胆固醇 含量 在 病毒
的 表达 明显 上调 （
Blank Blank 结论 ： 人类
病毒 感染 可能 通过 上调
目的 ： 研究 恩替卡韦 （
所有 患者 表现 为 Th17 细胞
复制 抑制 能够 导致 Treg/Th17
比率 的 明显 下降 。
Blank Blank 结论 ： 病毒
活动 而且 能够 快速 降低
Treg/Th17 比率 有望 成为 预测
有望 成为 预测 ETV 治疗
目的 ： 探讨 单纯性 肥胖
相关 分析 表明 ， AGF
， 结果 表明 HDL 、
回归 分析 表明 ， 控制
Blank Blank 结论 ： AGF
， 并 可能 参与 了
） ， 观察 术后 各
组 间 比较 ， 术后
Blank Blank 结论 ： Roux-en-Y
糖尿病 疗效 相近 ， 但
前列腺 ， 探讨 其 可行性
造口 ； 将 TriPort 单孔
TriPort 单孔 多 通道 系统
Blank Blank 结论 ： 单孔
操作 难度 较 大 ，
人 存在 较 大 差异
目的 ： 观察 罗格列酮 （
染色 ， 观察 腹膜 形态
炎症 细胞 数 ； 免疫
； RGZ 能 改善 上述
空白 对照组 比较 ， NS
Blank Blank 结论 ： 在
用 罗格列酮 能 有效 保护
目的 ： 观察 重组 人
影响 ， 探讨 rhEPO 对
PAS 染色 评估 肾 组织
分析 并 比较 各 组
血 肌酐 含量 与 IR
IR 组 比较 减轻 。
Blank Blank 结论 ： rhEPO
： rhEPO 可能 通过 促进
物质 对 急性 肺 损伤
目的 ： 探讨 雾化 吸入
油酸 型 急性 肺 损伤
模型 ， 约 1 h
Blank Blank 结论 ： 雾化
吸入 PS 能 明显 提高
PS 能 明显 提高 ALI
SZ组 中 发现 8 例
SZ组 中 发现 15 例
均 未 发现 3243A/G 突变
Blank Blank 结论 ： mtDNA
3394T/C 突变 可能 与 SZ
发生 有 一定 关系 ，
3316G/A 突变 可能 与 SZ
发展 的 研究 进展 Blank
是 成人 最 常见 的 原发性
患者 预后 极 差 。
类 内源性 约 18 ~
， 在 多 种 生命 过程
功能 的 研究 进展 Blank
一 种 高度 保守 的
蛋白 ， 可以 与 miRNA
Blank Blank 将 Lin 28
中 ， 可以 将 其
， 可以 将 其 逆
的 肿瘤 多 呈现 低
肿瘤 多 呈现 低 分化
， 预后 较 差 。
异常 改变 往往 是 疾病
及其 与 各 种 肿瘤 的
的 关系 研究 进展 作
HepG2 ， 探讨 mIBEC 对
细胞株 的 可能 作用 。
测定 并 比较 HepG2 细胞
表达 水平 较 其 单独
Blank Blank 结论 ： mIBEC
： mIBEC 可 抑制 共
表达 上调 可能 是 mIBEC
表达 ， 研究 其 对
体积 的 完全 培养液 ）
Ⅴ/PI法 检测 评价 sCLU 基因
的 siRNA 明显 、 特异性
实验 结果 显示 实验组 细胞
增殖 能力 较 各 对照组
各 对照组 明显 降低 ，
检测 结果 显示 实验组 细胞凋亡
细胞凋亡 率 较 各 对照组
各 对照组 明显 升高 ，
% ， 较 空白 对照组
升高 了 约 9% ，
实验 结果 提示 实验组 细胞
能力 受到 明显 抑制 ，
视野 ， 较 各 对照组
各 对照组 明显 降低 ，
Blank Blank 结论 ： sCLU
基因 沉默 明显 抑制 了
sCLU 基因 有望 成为 卵巢癌
小鼠 疗效 研究 Blank Blank
目的 ： 研究 放射性 核素
和 （ 或 ） 放射
处理 ， 观察 小鼠 成
细胞凋亡 检测 发现 131I-ASODNs 组
进一步 检测 发现 131I-ASODNs 组
Blank Blank 结论 ： 131I
Ku70 ASODNs 能 显著 抑制
目的 ： 探讨 我们 自行
方法 ： 将 经 全
， 然后 将 这 种
皮下 ， 观察 肿瘤 出现
剥离 瘤块 称 质量 。
成瘤 能力 明显 降低 ，
瘤的 生长 明显 受到 抑制
水平 也 明显 下调 。
Blank Blank 结论 ： STAT3
STAT3 ASODN 能 降低 A549
转移 的 研究 进展 Blank
的 相关性 研究 备受 关注
等 ， 极 大地 转变
的 相关 研究 越来越 多
研究 越来越 多 。 Blank
的 最新 研究 进展 作
特性 的 比较 Blank Blank
目的 ： 观察 不同 化疗
， 并 探讨 其 可能
探讨 其 可能 机制 。
小 室 观察 亲本 细胞
细胞 均 较 亲本 细胞
亲本 细胞 比较 差异 有
Blank Blank 结论 ： 对
和 增加 可 促进 卵巢癌
转移 ， 可能 部分 与
， 可能 部分 与 耐药
， 并 探讨 其 对脑
脂质体 2000 将 其 转染
测序 鉴定 证实 插入 序列
插入 序列 完全 正确 ；
细胞 更 多 地 阻滞
侵袭 细胞 数 显著 减少
Pygo2 表达 可 显著 下调
定位 无 明显 改变 。
Blank Blank 结论 ： 成功
Pygo2 表达 能 有效 地
合成 ， 可能 通过 下调
目的 ： 探讨 黏膜 免疫
、 变 应 性 鼻炎
， 以 揭示 哮喘 与
与 变 应 性 鼻炎
鼻炎 发病 之间 的 关联性
： 收集 急性 发作 期
单纯 变 应 性 鼻炎
